0.9999951248,0.0016611303,0.0026440356,0.0016596013,-0.9999984545,0.0005803509,0.0026449955,-0.0005759601,-0.9999963361
0.9999950779,0.0016787280,0.0026506574,0.0016771930,-0.9999984246,0.0005812200,0.0026516289,-0.0005767714,-0.9999963181
0.9999950375,0.0016964553,0.0026546402,0.0016949172,-0.9999983945,0.0005815558,0.0026556225,-0.0005770535,-0.9999963073
0.9999950036,0.0017143434,0.0026558874,0.0017128053,-0.9999983642,0.0005813099,0.0026568796,-0.0005767579,-0.9999963042
0.9999949657,0.0017415519,0.0026524823,0.0017400200,-0.9999983181,0.0005797395,0.0026534874,-0.0005751212,-0.9999963141
0.9999949564,0.0017507406,0.0026499294,0.0017492125,-0.9999983026,0.0005788683,0.0026509383,-0.0005742301,-0.9999963214
0.9999949428,0.0017693229,0.0026427095,0.0017678051,-0.9999982712,0.0005765605,0.0026437250,-0.0005718858,-0.9999963418
0.9999949355,0.0017882109,0.0026327168,0.0017867071,-0.9999982394,0.0005734484,0.0026337376,-0.0005687416,-0.9999963700
0.9999949343,0.0018074432,0.0026200413,0.0018059571,-0.9999982071,0.0005694742,0.0026210659,-0.0005647397,-0.9999964055
0.9999949423,0.0018370237,0.0025962795,0.0018355711,-0.9999981575,0.0005617649,0.0025973067,-0.0005569964,-0.9999964719
0.9999949474,0.0018470981,0.0025871729,0.0018456585,-0.9999981407,0.0005586986,0.0025882001,-0.0005539208,-0.9999964972
0.9999949605,0.0018675963,0.0025673179,0.0018661856,-0.9999981064,0.0005517758,0.0025683435,-0.0005469819,-0.9999965522
0.9999949769,0.0018885915,0.0025454466,0.0018872133,-0.9999980714,0.0005437484,0.0025464686,-0.0005389419,-0.9999966125
0.9999949960,0.0019101132,0.0025217849,0.0019087709,-0.9999980354,0.0005345621,0.0025228010,-0.0005297459,-0.9999966774
0.9999950277,0.0019434468,0.0024834787,0.0019421649,-0.9999979796,0.0005184890,0.0024844813,-0.0005136631,-0.9999967817
0.9999950386,0.0019548522,0.0024700870,0.0019535920,-0.9999979604,0.0005124941,0.0024710838,-0.0005076660,-0.9999968180
0.9999950604,0.0019781229,0.0024425633,0.0019769085,-0.9999979212,0.0004995108,0.0024435463,-0.0004946797,-0.9999968922
0.9999950816,0.0020020258,0.0024142653,0.0020008601,-0.9999978806,0.0004851624,0.0024152315,-0.0004803294,-0.9999969680
0.9999951013,0.0020265721,0.0023854454,0.0020254579,-0.9999978386,0.0004694115,0.0023863915,-0.0004645776,-0.9999970446
0.9999951267,0.0020646224,0.0023417577,0.0020635903,-0.9999977726,0.0004430740,0.0023426673,-0.0004382394,-0.9999971599
0.9999951338,0.0020776394,0.0023271867,0.0020766359,-0.9999977498,0.0004335539,0.0023280823,-0.0004287191,-0.9999971981
0.9999951454,0.0021041755,0.0022981874,0.0021032308,-0.9999977028,0.0004133795,0.0022990519,-0.0004085439,-0.9999972737
0.9999951532,0.0021313787,0.0022695308,0.0021304951,-0.9999976538,0.0003916738,0.0022703602,-0.0003868367,-0.9999973479
0.9999951569,0.0021592330,0.0022413861,0.0021584125,-0.9999976028,0.0003684269,0.0022421762,-0.0003635872,-0.9999974202
0.9999951542,0.0022022090,0.0022004038,0.0022014867,-0.9999975221,0.0003306328,0.0022011264,-0.0003257870,-0.9999975244
0.9999951510,0.0022168482,0.0021871154,0.0022161596,-0.9999974940,0.0003172477,0.0021878132,-0.0003123992,-0.9999975579
0.9999951411,0.0022465832,0.0021611507,0.0022459631,-0.9999974360,0.0002892924,0.0021617950,-0.0002844371,-0.9999976229
0.9999951265,0.0022769063,0.0021360253,0.0022763566,-0.9999973754,0.0002597576,0.0021366111,-0.0002548940,-0.9999976850
0.9999951073,0.0023077822,0.0021117578,0.0023073045,-0.9999973120,0.0002286573,0.0021122798,-0.0002237837,-0.9999977441
0.9999950701,0.0023550718,0.0020768832,0.0023547049,-0.9999972116,0.0001790853,0.0020772992,-0.0001741940,-0.9999978272
0.9999950556,0.0023710842,0.0020656240,0.0023707551,-0.9999971767,0.0001617837,0.0020660018,-0.0001568858,-0.9999978535
0.9999950236,0.0024034606,0.0020435854,0.0024032081,-0.9999971044,0.0001260215,0.0020438824,-0.0001211097,-0.9999979039
0.9999949879,0.0024362770,0.0020220829,0.0024361026,-0.9999970288,0.0000887291,0.0020222931,-0.0000838026,-0.9999979517
0.9999949488,0.0024694871,0.0020010020,0.0024693922,-0.9999969498,0.0000499364,0.0020011192,-0.0000449949,-0.9999979967
0.9999948848,0.0025199668,0.0019697993,0.0025199934,-0.9999968248,-0.0000110292,0.0019697653,0.0000159930,-0.9999980599
0.9999948623,0.0025369577,0.0019594087,0.0025370254,-0.9999967812,-0.0000320851,0.0019593210,0.0000370560,-0.9999980798
0.9999948157,0.0025711635,0.0019385002,0.0025713142,-0.9999966913,-0.0000752832,0.0019383002,0.0000802673,-0.9999981183
0.9999947674,0.0026056430,0.0019172515,0.0026058777,-0.9999965975,-0.0001199097,0.0019169326,0.0001249052,-0.9999981549
0.9999947178,0.0026403547,0.0018954966,0.0026406739,-0.9999964996,-0.0001659298,0.0018950518,0.0001709343,-0.9999981898
0.9999946419,0.0026928094,0.0018614603,0.0026932561,-0.9999963450,-0.0002375362,0.0018608139,0.0002425483,-0.9999982393
0.9999946163,0.0027103912,0.0018496269,0.0027108805,-0.9999962912,-0.0002620857,0.0018489097,0.0002670984,-0.9999982551
0.9999945651,0.0027456835,0.0018250919,0.0027462577,-0.9999961803,-0.0003121912,0.0018242277,0.0003172017,-0.9999982858
0.9999945140,0.0027811313,0.0017992643,0.0027817899,-0.9999960647,-0.0003636223,0.0017982459,0.0003686255,-0.9999983152
0.9999944630,0.0028167029,0.0017720390,0.0028174449,-0.9999959443,-0.0004163478,0.0017708591,0.0004213381,-0.9999983433
0.9999943873,0.0028702712,0.0017282768,0.0028711355,-0.9999957544,-0.0004978384,0.0017268405,0.0005027977,-0.9999983826
0.9999943623,0.0028881839,0.0017128413,0.0028890881,-0.9999956884,-0.0005256384,0.0017113158,0.0005305839,-0.9999983949
0.9999943126,0.0029240900,0.0016806406,0.0029250721,-0.9999955525,-0.0005821840,0.0016789308,0.0005870967,-0.9999984183
0.9999942632,0.0029601003,0.0016466325,0.0029611575,-0.9999954110,-0.0006399787,0.0016447306,0.0006448509,-0.9999984395
0.9999942140,0.0029961985,0.0016108457,0.0029973277,-0.9999952637,-0.0006989947,0.0016087437,0.0007038189,-0.9999984583
0.9999941399,0.0030505208,0.0015538577,0.0030517507,-0.9999950315,-0.0007897971,0.0015514407,0.0007945344,-0.9999984809
