-0.0229082944,-0.0138523981,-1.0163255582
-0.0225224436,-0.0137957207,-1.0210319657
-0.0220274175,-0.0138335730,-1.0255056438
-0.0218503454,-0.0138663035,-1.0270143854
-0.0213564815,-0.0139746695,-1.0311184370
-0.0205348866,-0.0141284653,-1.0371330117
-0.0202447961,-0.0141759400,-1.0391031644
-0.0196906331,-0.0142847275,-1.0430327885
-0.0190916736,-0.0143891764,-1.0468736819
-0.0183931969,-0.0144905198,-1.0505689577
-0.0173364152,-0.0146613241,-1.0559808136
-0.0169678704,-0.0147209505,-1.0577401749
-0.0161992902,-0.0148447077,-1.0611899015
-0.0154090716,-0.0149731028,-1.0645654558
-0.0145607078,-0.0151049450,-1.0678393399
-0.0133391975,-0.0153190704,-1.0727008911
-0.0129365333,-0.0153905139,-1.0743016951
-0.0121349448,-0.0155283539,-1.0774736535
-0.0113471692,-0.0156605554,-1.0806146806
-0.0105561369,-0.0157739675,-1.0837111132
-0.0094865558,-0.0159594797,-1.0883906840
-0.0091477266,-0.0160228415,-1.0899494187
-0.0085093542,-0.0161412047,-1.0930747307
-0.0079183803,-0.0162594397,-1.0962101682
-0.0073640695,-0.0163648301,-1.0993351508
-0.0066687372,-0.0165610375,-1.1040852789
-0.0064604635,-0.0166334068,-1.1056743548
-0.0061054296,-0.0167925074,-1.1088774372
-0.0057995382,-0.0169690866,-1.1120942867
-0.0055313666,-0.0171475432,-1.1153077222
-0.0052596977,-0.0174524322,-1.1202101383
-0.0051893970,-0.0175593462,-1.1218538923
-0.0050999366,-0.0177735906,-1.1251672067
-0.0050545396,-0.0179919779,-1.1285027406
-0.0050510546,-0.0182006240,-1.1318458639
-0.0051481563,-0.0185303591,-1.1369382358
-0.0051926279,-0.0186415880,-1.1386417626
-0.0053196656,-0.0188594180,-1.1420670216
-0.0054679748,-0.0190756243,-1.1454980936
-0.0056393827,-0.0192776244,-1.1489191445
-0.0059335377,-0.0195911131,-1.1540751825
-0.0060283695,-0.0196955815,-1.1557857233
-0.0062335544,-0.0198967810,-1.1592027055
-0.0064275847,-0.0200956267,-1.1625925299
-0.0066095104,-0.0202782055,-1.1659371348
-0.0068637574,-0.0205668322,-1.1709172958
-0.0069292260,-0.0206629488,-1.1725513002
-0.0070502156,-0.0208500418,-1.1757880920
-0.0071271559,-0.0210359674,-1.1789620849
-0.0071645458,-0.0212095471,-1.1820587424
-0.0071517827,-0.0214888711,-1.1866062288
-0.0071192373,-0.0215849924,-1.1880832387
-0.0070306908,-0.0217741879,-1.1909883672
-0.0068866608,-0.0219689564,-1.1938113360
-0.0066872039,-0.0221545263,-1.1965368176
-0.0063191322,-0.0224650119,-1.2005142310
-0.0061682598,-0.0225730141,-1.2017970271
-0.0058396811,-0.0227903700,-1.2043073025
-0.0054618903,-0.0230192514,-1.2067349321
-0.0050361274,-0.0232444284,-1.2090682139
-0.0043531574,-0.0236202429,-1.2124689511
-0.0041074133,-0.0237527839,-1.2135667505
-0.0035993887,-0.0240237736,-1.2157169985
-0.0030695673,-0.0243077319,-1.2178062657
-0.0025122162,-0.0245913158,-1.2198194359
-0.0016804681,-0.0250590059,-1.2227834321
-0.0013983531,-0.0252226508,-1.2237478078
-0.0008399828,-0.0255556717,-1.2256521927
-0.0002893428,-0.0259016247,-1.2275235131
0.0002630358,-0.0262457350,-1.2293465967
0.0010381265,-0.0268008962,-1.2320756319
0.0012867522,-0.0269918967,-1.2329762872
0.0017610969,-0.0273762942,-1.2347727608
0.0022019000,-0.0277701210,-1.2365643513
0.0026255841,-0.0281559304,-1.2383292955
0.0031662246,-0.0287639718,-1.2410172371
0.0033281303,-0.0289697562,-1.2419145142
0.0036201116,-0.0293773523,-1.2437164286
0.0038698824,-0.0297879561,-1.2455263606
0.0040926144,-0.0301837799,-1.2473228938
0.0043266817,-0.0307923986,-1.2500717987
0.0043849323,-0.0309950958,-1.2509926149
0.0044719842,-0.0313913228,-1.2528422995
0.0045148917,-0.0317833328,-1.2547034890
0.0045402860,-0.0321521264,-1.2565456330
0.0044963337,-0.0327119118,-1.2593522532
0.0044663077,-0.0328961751,-1.2602890920
0.0043868143,-0.0332523981,-1.2621630909
