0.0005522331,-0.0026384470,0.5194921812,-1.2347586604,0.0036192359,1.4574255592,-1.6190690244,-0.0024236896,-0.0000613592,0.5027622032,-1.2297252860,0.0048056742,1.4504866930,-1.5940418882
0.0005215535,-0.0026384470,0.5195880550,-1.2345669129,0.0033435987,1.4574015907,-1.6191598648,-0.0023930100,-0.0000613592,0.5027622032,-1.2296294122,0.0045300370,1.4507743144,-1.5939563208
0.0004908739,-0.0026384470,0.5196839288,-1.2343272284,0.0030200247,1.4573896065,-1.6192504656,-0.0023930100,-0.0000613592,0.5027142663,-1.2295335384,0.0041944787,1.4510619358,-1.5938685963
0.0004601942,-0.0026077673,0.5198277395,-1.2338957963,0.0024327977,1.4573776223,-1.6193918794,-0.0023316508,-0.0000920388,0.5026663294,-1.2292938539,0.0035832832,1.4515053521,-1.5937348523
0.0004601942,-0.0026077673,0.5198756764,-1.2337519856,0.0022170816,1.4573776223,-1.6194414941,-0.0023316508,-0.0000920388,0.5026663294,-1.2291979801,0.0033555830,1.4516491628,-1.5936902710
0.0004601942,-0.0026077673,0.5199715502,-1.2334164273,0.0017736653,1.4573776223,-1.6195464759,-0.0023009712,-0.0000920388,0.5026183925,-1.2289582956,0.0028762140,1.4519607526,-1.5936013481
0.0004295146,-0.0026077673,0.5201153609,-1.2330808690,0.0012942963,1.4573896065,-1.6196608054,-0.0023009712,-0.0000920388,0.5026183925,-1.2287186111,0.0023489081,1.4522723425,-1.5935138632
0.0003988350,-0.0026077673,0.5202112347,-1.2326973738,0.0008029431,1.4574255592,-1.6197861604,-0.0022702916,-0.0000920388,0.5025704556,-1.2284789266,0.0018096180,1.4525959166,-1.5934285355
0.0003988350,-0.0026077673,0.5203550454,-1.2321700679,0.0000599211,1.4574854803,-1.6199994796,-0.0022396120,-0.0000920388,0.5025704556,-1.2280474945,0.0009347695,1.4530872698,-1.5933070155
0.0003988350,-0.0026077673,0.5204029823,-1.2319783203,-0.0001797634,1.4575094488,-1.6200783358,-0.0022089323,-0.0000920388,0.5025704556,-1.2279036838,0.0006471481,1.4532550489,-1.5932684263
0.0003681554,-0.0026077673,0.5205467930,-1.2316427620,-0.0006591324,1.4575813541,-1.6202487515,-0.0022089323,-0.0000920388,0.5025704556,-1.2275681255,0.0000479369,1.4536025914,-1.5931946035
0.0003681554,-0.0025770877,0.5206426668,-1.2313072037,-0.0011145329,1.4576652437,-1.6204376229,-0.0021782527,-0.0000920388,0.5025225187,-1.2272805041,-0.0005392901,1.4539501340,-1.5931258140
0.0003374758,-0.0025770877,0.5207385406,-1.2309716454,-0.0015459650,1.4577611175,-1.6206456690,-0.0021475731,-0.0000920388,0.5025225187,-1.2269449458,-0.0011145329,1.4543096607,-1.5930630167
0.0003374758,-0.0025770877,0.5208344144,-1.2305402133,-0.0021092236,1.4579288966,-1.6209963274,-0.0021168935,-0.0000920388,0.5024745818,-1.2265135137,-0.0019654129,1.4548609351,-1.5929800858
0.0003374758,-0.0025770877,0.5208823513,-1.2303964026,-0.0022770027,1.4580008020,-1.6211240793,-0.0020862139,-0.0000920388,0.5024266449,-1.2263697030,-0.0022290658,1.4550406984,-1.5929558777
0.0003374758,-0.0025770877,0.5209782251,-1.2301567181,-0.0025766084,1.4581446127,-1.6213961212,-0.0020555343,-0.0000920388,0.5024266449,-1.2260820816,-0.0027443875,1.4554241936,-1.5929120154
0.0003067962,-0.0025770877,0.5210740989,-1.2299649705,-0.0028162929,1.4582884234,-1.6216906934,-0.0020555343,-0.0000920388,0.5023307711,-1.2257944602,-0.0032237565,1.4558076888,-1.5928748643
0.0003067962,-0.0025770877,0.5211220358,-1.2298211598,-0.0029960562,1.4584562025,-1.6220073167,-0.0020248546,-0.0000920388,0.5022828342,-1.2255547757,-0.0036671728,1.4561911840,-1.5928446641
0.0003067962,-0.0025770877,0.5212179096,-1.2296773491,-0.0031398669,1.4587318397,-1.6225233574,-0.0019634954,-0.0000920388,0.5021869604,-1.2252192174,-0.0042424156,1.4567664268,-1.5928115876
0.0003067962,-0.0025464081,0.5212658465,-1.2296294122,-0.0031638354,1.4588277135,-1.6227064763,-0.0019634954,-0.0000920388,0.5021390235,-1.2251233436,-0.0044101948,1.4569581744,-1.5928039177
0.0003067962,-0.0025464081,0.5213617203,-1.2296294122,-0.0031518512,1.4590194611,-1.6230887731,-0.0019328158,-0.0000920388,0.5020431497,-1.2249315960,-0.0047098004,1.4573536538,-1.5927928922
0.0003067962,-0.0025464081,0.5214096572,-1.2296773491,-0.0030799458,1.4592231929,-1.6234919224,-0.0019021362,-0.0000920388,0.5019472759,-1.2247877853,-0.0049494849,1.4577371490,-1.5927878589
0.0003067962,-0.0025464081,0.5214575941,-1.2297732229,-0.0029361351,1.4594269247,-1.6239140068,-0.0018714566,-0.0000920388,0.5018514021,-1.2246919115,-0.0051412325,1.4581086600,-1.5927878589
0.0003067962,-0.0025464081,0.5216014048,-1.2300129074,-0.0026125610,1.4597385146,-1.6245812885,-0.0018100973,-0.0000920388,0.5016596545,-1.2245481008,-0.0053329801,1.4586719186,-1.5927967272
0.0003067962,-0.0025464081,0.5216493417,-1.2301087812,-0.0024687503,1.4598463726,-1.6248123443,-0.0018100973,-0.0000920388,0.5016117176,-1.2245001639,-0.0053689328,1.4588516820,-1.5928017606
0.0003374758,-0.0025464081,0.5217452155,-1.2303484657,-0.0021571605,1.4600381202,-1.6252864403,-0.0017487381,-0.0000920388,0.5014679069,-1.2245001639,-0.0054048854,1.4591992245,-1.5928142242
0.0003374758,-0.0025464081,0.5218410893,-1.2306840240,-0.0017856495,1.4602298678,-1.6257756363,-0.0017180585,-0.0000920388,0.5013720331,-1.2245001639,-0.0053929012,1.4595227985,-1.5928293243
