p_x,p_y,p_z,v_x,v_y,v_z,r11,r12,r13,r21,r22,r23,r31,r32,r33
0.000141983,-0.00124545,0.970816,-0.0138361,-0.0255505,-0.762795,0.999995,-0.00241411,-0.00204597,0.00241389,0.999997,-0.000107001,0.00204622,0.000102062,0.999998
0.000134816,-0.00125828,0.970433,-0.014833,-0.0257941,-0.768723,0.999995,-0.00244671,-0.00202422,0.00244657,0.999997,-7.04679e-05,0.00202438,6.55152e-05,0.999998
0.000127212,-0.00127124,0.970047,-0.0155813,-0.0260284,-0.774595,0.999995,-0.00248045,-0.00200344,0.0024804,0.999997,-2.9453e-05,0.00200351,2.44835e-05,0.999998
0.000119235,-0.00128431,0.969658,-0.0163295,-0.0262628,-0.780467,0.999995,-0.00251419,-0.00198267,0.00251422,0.999997,1.15626e-05,0.00198264,-1.65474e-05,0.999998
0.000110883,-0.0012975,0.969266,-0.0170777,-0.0264972,-0.786339,0.999995,-0.00254793,-0.0019619,0.00254804,0.999997,5.25789e-05,0.00196176,-5.75777e-05,0.999998
0.000102206,-0.00131081,0.968872,-0.0176308,-0.0267211,-0.792146,0.999995,-0.00258228,-0.00194085,0.00258248,0.999997,9.64976e-05,0.0019406,-0.000101509,0.999998
9.32522e-05,-0.00132422,0.968474,-0.0181838,-0.0269451,-0.797953,0.999995,-0.00261663,-0.0019198,0.00261691,0.999997,0.000140417,0.00191943,-0.00014544,0.999998
8.40992e-05,-0.00133775,0.968074,-0.0184284,-0.0271548,-0.803641,0.999995,-0.00265166,-0.00189689,0.00265202,0.999996,0.0001885,0.00189639,-0.00019353,0.999998
7.48238e-05,-0.00135138,0.967671,-0.018673,-0.0273645,-0.809329,0.999995,-0.00268668,-0.00187398,0.00268713,0.999996,0.000236584,0.00187334,-0.000241619,0.999998
6.54262e-05,-0.00136511,0.967265,-0.0189177,-0.0275742,-0.815016,0.999995,-0.0027217,-0.00185108,0.00272224,0.999996,0.000284669,0.0018503,-0.000289707,0.999998
5.59562e-05,-0.00137895,0.966856,-0.0189622,-0.0277754,-0.82062,0.999995,-0.00275708,-0.00182591,0.00275769,0.999996,0.000335443,0.00182498,-0.000340477,0.999998
4.6464e-05,-0.00139289,0.966444,-0.0190067,-0.0279765,-0.826224,0.999994,-0.00279245,-0.00180075,0.00279315,0.999996,0.000386218,0.00179967,-0.000391245,0.999998
3.70097e-05,-0.00140692,0.966029,-0.0188104,-0.0281642,-0.831728,0.999994,-0.0028282,-0.00177116,0.00282898,0.999996,0.000440868,0.00176991,-0.000445876,0.999998
2.76536e-05,-0.00142105,0.965612,-0.018614,-0.0283519,-0.837231,0.999994,-0.00286394,-0.00174157,0.00286481,0.999996,0.00049552,0.00174014,-0.000500506,0.999998
1.83956e-05,-0.00143527,0.965192,-0.0184177,-0.0285397,-0.842735,0.999994,-0.00289968,-0.00171198,0.00290063,0.999996,0.000550172,0.00171038,-0.000555135,0.999998
9.26458e-06,-0.00144959,0.964769,-0.0181066,-0.0287186,-0.848196,0.999994,-0.00293564,-0.00167888,0.00293667,0.999996,0.000607348,0.00167709,-0.000612275,0.999998
2.89068e-07,-0.00146399,0.964344,-0.0177955,-0.0288975,-0.853656,0.999994,-0.00297161,-0.00164578,0.0029727,0.999995,0.000664525,0.00164379,-0.000669413,0.999998
-8.50971e-06,-0.00147848,0.963916,-0.0173996,-0.0290641,-0.859097,0.999994,-0.00300785,-0.00160733,0.00300902,0.999995,0.000725366,0.00160514,-0.000730198,0.999998
-1.71106e-05,-0.00149306,0.963485,-0.0170038,-0.0292307,-0.864539,0.999994,-0.00304409,-0.00156889,0.00304532,0.999995,0.000786209,0.00156649,-0.000790982,0.999998
-2.55135e-05,-0.00150771,0.963051,-0.016608,-0.0293974,-0.86998,0.999994,-0.00308033,-0.00153045,0.00308163,0.999995,0.000847053,0.00152783,-0.000851764,0.999998
-3.37191e-05,-0.00152245,0.962615,-0.0162144,-0.0295561,-0.875441,0.999994,-0.0031168,-0.00148864,0.00311816,0.999995,0.000910316,0.00148579,-0.000914952,0.999998
-4.17279e-05,-0.00153727,0.962176,-0.0158208,-0.0297149,-0.880902,0.999994,-0.00315327,-0.00144682,0.00315468,0.999995,0.00097358,0.00144375,-0.000978138,0.999998
-4.95612e-05,-0.00155216,0.961734,-0.0155123,-0.0298611,-0.886432,0.999994,-0.00319009,-0.00140102,0.00319155,0.999994,0.00104038,0.00139769,-0.00104484,0.999998
-5.72402e-05,-0.00156713,0.961289,-0.0152037,-0.0300072,-0.891961,0.999994,-0.00322692,-0.00135521,0.00322842,0.999994,0.00110718,0.00135163,-0.00111155,0.999998
-6.47649e-05,-0.00158217,0.960842,-0.0148952,-0.0301534,-0.897491,0.999994,-0.00326375,-0.00130941,0.00326528,0.999994,0.00117398,0.00130557,-0.00117825,0.999998
-7.21585e-05,-0.00159728,0.960392,-0.0146793,-0.0302907,-0.903083,0.999994,-0.00330085,-0.00126184,0.00330242,0.999994,0.0012431,0.00125772,-0.00124726,0.999998
-7.94442e-05,-0.00161246,0.959939,-0.0144634,-0.030428,-0.908674,0.999994,-0.00333796,-0.00121426,0.00333956,0.999994,0.00131222,0.00120987,-0.00131627,0.999998
-8.66675e-05,-0.00162771,0.959483,-0.0144298,-0.0305503,-0.91437,0.999994,-0.00337549,-0.00116589,0.0033771,0.999993,0.00138468,0.00116121,-0.00138861,0.999998
-9.38741e-05,-0.00164301,0.959025,-0.0143963,-0.0306726,-0.920066,0.999994,-0.00341301,-0.00111753,0.00341464,0.999993,0.00145714,0.00111255,-0.00146095,0.999998
-0.000101064,-0.00165838,0.958563,-0.0143629,-0.0307949,-0.925762,0.999993,-0.00345055,-0.00106917,0.00345218,0.999993,0.00152961,0.00106388,-0.00153329,0.999998
-0.000108269,-0.00167381,0.958099,-0.0144593,-0.030907,-0.931521,0.999993,-0.00348837,-0.00102152,0.00349001,0.999993,0.00160422,0.00101592,-0.00160778,0.999998
-0.000115523,-0.00168929,0.957632,-0.0145557,-0.0310191,-0.93728,0.999993,-0.0035262,-0.000973879,0.00352783,0.999992,0.00167884,0.000967952,-0.00168227,0.999998
-0.00012287,-0.00170482,0.957161,-0.0148307,-0.0311099,-0.943104,0.999993,-0.0035644,-0.000929275,0.00356603,0.999992,0.00175647,0.000923007,-0.00175977,0.999998
-0.000130354,-0.0017204,0.956688,-0.0151058,-0.0312007,-0.948928,0.999993,-0.0036026,-0.000884674,0.00360422,0.999992,0.0018341,0.000878059,-0.00183728,0.999998
-0.000137976,-0.00173602,0.956213,-0.015381,-0.0312917,-0.954752,0.999993,-0.0036408,-0.000840076,0.0036424,0.999992,0.00191174,0.000833108,-0.00191478,0.999998
-0.000145756,-0.00175168,0.955734,-0.0157403,-0.0313676,-0.960583,0.999993,-0.00367921,-0.00079858,0.00368079,0.999991,0.00199123,0.000791247,-0.00199416,0.999998
-0.000153716,-0.00176739,0.955252,-0.0160996,-0.0314436,-0.966414,0.999993,-0.00371762,-0.000757088,0.00371918,0.999991,0.00207073,0.000749383,-0.00207353,0.999998
-0.000161874,-0.00178312,0.954767,-0.0165317,-0.0314955,-0.972203,0.999993,-0.00375616,-0.000721655,0.0037577,0.999991,0.00215268,0.000713562,-0.00215538,0.999997
-0.000170248,-0.00179888,0.95428,-0.0169638,-0.0315474,-0.977991,0.999993,-0.0037947,-0.000686225,0.00379622,0.99999,0.00223464,0.000677739,-0.00223723,0.999997
-0.000178837,-0.00181467,0.953789,-0.017396,-0.0315994,-0.983779,0.999992,-0.00383324,-0.000650799,0.00383474,0.99999,0.0023166,0.000641912,-0.00231907,0.999997
-0.000187643,-0.00183048,0.953296,-0.0178266,-0.0316351,-0.989494,0.999992,-0.00387176,-0.000619961,0.00387324,0.99999,0.00239998,0.000610663,-0.00240236,0.999997
-0.000196664,-0.0018463,0.9528,-0.0182572,-0.031671,-0.99521,0.999992,-0.00391029,-0.000589127,0.00391174,0.999989,0.00248336,0.00057941,-0.00248565,0.999997
-0.00020588,-0.00186214,0.952301,-0.0186053,-0.0316786,-1.00075,0.999992,-0.00394853,-0.000565608,0.00394997,0.999989,0.00256847,0.00055546,-0.00257068,0.999997
-0.000215269,-0.00187798,0.951799,-0.0189534,-0.0316864,-1.00629,0.999992,-0.00398678,-0.000542092,0.0039882,0.999989,0.00265358,0.000531506,-0.00265572,0.999996
-0.000224833,-0.00189383,0.951295,-0.0193016,-0.0316942,-1.01183,0.999992,-0.00402502,-0.000518579,0.00402643,0.999988,0.00273869,0.00050755,-0.00274075,0.999996
-0.00023454,-0.00190967,0.950787,-0.0195255,-0.0316797,-1.01716,0.999992,-0.00406279,-0.000501563,0.00406419,0.999988,0.00282497,0.000490079,-0.00282699,0.999996
-0.000244359,-0.00192551,0.950277,-0.0197493,-0.0316653,-1.0225,0.999991,-0.00410056,-0.00048455,0.00410196,0.999987,0.00291126,0.000472606,-0.00291322,0.999996
-0.00025416,-0.00194132,0.949765,-0.0194561,-0.0315986,-1.02701,0.999991,-0.00413791,-0.000473502,0.00413931,0.999987,0.00299966,0.000461083,-0.0030016,0.999995
-0.000263815,-0.00195711,0.94925,-0.0191629,-0.0315318,-1.03152,0.999991,-0.00417526,-0.000462457,0.00417667,0.999987,0.00308807,0.000449557,-0.00308998,0.999995
-0.000273323,-0.00197286,0.948733,-0.0188698,-0.0314649,-1.03603,0.999991,-0.00421261,-0.000451416,0.00421402,0.999986,0.00317648,0.000438028,-0.00317835,0.999995
-0.000282636,-0.00198861,0.948214,-0.0183848,-0.0315476,-1.04017,0.999991,-0.00424949,-0.000447178,0.00425093,0.999986,0.00326743,0.000433286,-0.00326931,0.999995
-0.000291708,-0.0020044,0.947693,-0.0178998,-0.0316301,-1.04432,0.999991,-0.00428636,-0.000442943,0.00428783,0.999985,0.00335839,0.000428541,-0.00336026,0.999994
-0.000300514,-0.00202024,0.94717,-0.0173258,-0.0317264,-1.0483,0.999991,-0.00432269,-0.000444073,0.0043242,0.999985,0.00345147,0.000429147,-0.00345336,0.999994
-0.000309033,-0.00203613,0.946645,-0.0167517,-0.0318225,-1.05227,0.99999,-0.00435902,-0.000445207,0.00436057,0.999984,0.00354455,0.000429749,-0.00354646,0.999994
-0.000317266,-0.00205207,0.946118,-0.0161776,-0.0319186,-1.05625,0.99999,-0.00439535,-0.000446344,0.00439695,0.999984,0.00363763,0.000430348,-0.00363956,0.999993
-0.000325207,-0.00206805,0.945589,-0.0155888,-0.0320191,-1.06013,0.99999,-0.00443101,-0.000451447,0.00443266,0.999983,0.00373226,0.000434901,-0.00373422,0.999993
-0.000332855,-0.00208408,0.945058,-0.015,-0.0321194,-1.06401,0.99999,-0.00446666,-0.000456553,0.00446838,0.999983,0.00382689,0.000439451,-0.00382889,0.999993
-0.000340172,-0.00210017,0.944525,-0.0142717,-0.0322308,-1.06758,0.99999,-0.00450106,-0.000466906,0.00450286,0.999982,0.00392385,0.000449237,-0.00392592,0.999992
-0.000347126,-0.00211631,0.94399,-0.0135435,-0.0323421,-1.07116,0.99999,-0.00453545,-0.000477263,0.00453734,0.999982,0.00402082,0.000459018,-0.00402294,0.999992
-0.000353716,-0.00213251,0.943454,-0.0128153,-0.0324532,-1.07473,0.999989,-0.00456985,-0.000487624,0.00457182,0.999981,0.00411778,0.000468797,-0.00411996,0.999991
-0.000359926,-0.00214877,0.942915,-0.0120246,-0.0325757,-1.07813,0.999989,-0.00460332,-0.000501161,0.0046054,0.999981,0.00421649,0.000481741,-0.00421875,0.999991
-0.000365741,-0.00216509,0.942376,-0.011234,-0.032698,-1.08153,0.999989,-0.0046368,-0.000514701,0.00463898,0.99998,0.00431519,0.000494682,-0.00431753,0.999991
-0.000371153,-0.00218147,0.941834,-0.0104166,-0.0328293,-1.08476,0.999989,-0.00466876,-0.000533019,0.00467107,0.999979,0.00441681,0.000512387,-0.00441925,0.99999
-0.000376157,-0.00219792,0.941291,-0.0095993,-0.0329605,-1.08798,0.999989,-0.00470071,-0.00055134,0.00470316,0.999979,0.00451842,0.000530089,-0.00452096,0.99999
-0.000380753,-0.00221443,0.940746,-0.00878197,-0.0330915,-1.09121,0.999989,-0.00473267,-0.000569665,0.00473525,0.999978,0.00462003,0.000547787,-0.00462267,0.999989
-0.000384944,-0.00223101,0.9402,-0.00798354,-0.0332146,-1.09436,0.999988,-0.00476359,-0.000591198,0.00476633,0.999977,0.00472377,0.000568683,-0.00472654,0.999989
-0.000388736,-0.00224765,0.939652,-0.00718514,-0.0333375,-1.09751,0.999988,-0.00479452,-0.000612735,0.00479742,0.999977,0.00482751,0.000589575,-0.0048304,0.999988
-0.000392154,-0.00226434,0.939102,-0.0064849,-0.0334492,-1.10062,0.999988,-0.00482381,-0.000639536,0.00482691,0.999976,0.00493458,0.000615718,-0.0049376,0.999988
-0.000395221,-0.0022811,0.938551,-0.0057847,-0.0335607,-1.10374,0.999988,-0.0048531,-0.000666341,0.0048564,0.999975,0.00504164,0.000641857,-0.00504481,0.999987
-0.000397938,-0.0022979,0.937998,-0.00508455,-0.0336719,-1.10686,0.999988,-0.00488238,-0.000693149,0.00488589,0.999975,0.0051487,0.000667994,-0.00515202,0.999987
-0.000400329,-0.00231477,0.937444,-0.00447719,-0.0337789,-1.10999,0.999988,-0.00491059,-0.000723713,0.00491433,0.999974,0.00525815,0.000697873,-0.00526164,0.999986
-0.000402337,-0.00233159,0.936888,-0.00386924,-0.033885,-1.11312,0.999988,-0.0049388,-0.000754272,0.00494277,0.999973,0.00536761,0.000727742,-0.00537127,0.999985
-0.000404028,-0.00234842,0.936331,-0.00343051,-0.0340068,-1.11629,0.999987,-0.00496533,-0.000791149,0.00496959,0.999973,0.00548082,0.000763914,-0.00548468,0.999985
-0.000405122,-0.00236481,0.935772,-0.0029888,-0.0341243,-1.11946,0.999987,-0.00499186,-0.000827996,0.00499642,0.999972,0.00559408,0.000800048,-0.00559815,0.999984
-0.000405825,-0.00238104,0.935212,-0.0025458,-0.03424,-1.12264,0.999987,-0.00501839,-0.000864831,0.00502325,0.999971,0.00570736,0.000836165,-0.00571163,0.999983
-0.000405875,-0.00239679,0.93465,-0.00221722,-0.034393,-1.12585,0.999987,-0.00504386,-0.000906292,0.00504905,0.99997,0.00582348,0.000876892,-0.00582798,0.999983
-0.00040541,-0.00241218,0.934086,-0.00188595,-0.0345425,-1.12905,0.999987,-0.00506932,-0.000947724,0.00507486,0.999969,0.00593963,0.000917585,-0.00594436,0.999982
-0.000404653,-0.00242753,0.933521,-0.00171412,-0.0347292,-1.13233,0.999987,-0.00509319,-0.000997117,0.00509914,0.999969,0.00606043,0.000966219,-0.00606543,0.999981
-0.000403246,-0.00244217,0.932954,-0.00153797,-0.0349095,-1.1356,0.999986,-0.00511705,-0.00104646,0.00512342,0.999968,0.00618129,0.0010148,-0.00618657,0.99998
-0.000401089,-0.00245609,0.932386,-0.00135676,-0.0350832,-1.13887,0.999986,-0.0051409,-0.00109576,0.00514771,0.999967,0.00630223,0.00106332,-0.00630778,0.99998
-0.000398253,-0.00246932,0.931816,-0.00127443,-0.0352616,-1.14219,0.999986,-0.00516367,-0.00115085,0.00517096,0.999966,0.00642657,0.00111763,-0.00643243,0.999979
-0.000394798,-0.00248192,0.931245,-0.00118777,-0.0354343,-1.14551,0.999986,-0.00518643,-0.0012059,0.00519423,0.999965,0.00655098,0.00117188,-0.00655715,0.999978
-0.000390454,-0.00249366,0.930672,-0.00123361,-0.0356043,-1.14891,0.999986,-0.00520735,-0.00127026,0.00521572,0.999964,0.00668058,0.00123543,-0.00668711,0.999977
-0.000385512,-0.0025045,0.930098,-0.0012749,-0.0357667,-1.1523,0.999985,-0.00522825,-0.00133458,0.00523722,0.999963,0.00681026,0.00129893,-0.00681715,0.999976
-0.00037945,-0.00251401,0.929522,-0.00130768,-0.0359182,-1.15569,0.999985,-0.00524915,-0.0013988,0.00525874,0.999962,0.00694007,0.00136232,-0.00694732,0.999975
-0.000373067,-0.00252318,0.928945,-0.00140398,-0.0360633,-1.15911,0.999985,-0.00526868,-0.00146937,0.00527895,0.999961,0.00707336,0.00143205,-0.00708101,0.999974
-0.000365761,-0.00253117,0.928366,-0.00149317,-0.0361989,-1.16253,0.999985,-0.0052882,-0.00153986,0.00529917,0.99996,0.00720677,0.00150168,-0.00721482,0.999973
-0.000358148,-0.00253901,0.927785,-0.00163608,-0.0363255,-1.16596,0.999985,-0.00530534,-0.00161964,0.0053171,0.999959,0.00734522,0.00158061,-0.00735372,0.999972
-0.00034946,-0.00254518,0.927203,-0.00177067,-0.0364391,-1.16938,0.999984,-0.00532248,-0.00169933,0.00533505,0.999958,0.00748383,0.00165942,-0.00749277,0.999971
-0.000339704,-0.00254993,0.926619,-0.0018971,-0.0365417,-1.17279,0.999984,-0.0053396,-0.00177892,0.00535301,0.999957,0.00762256,0.00173814,-0.00763196,0.999969
-0.000329527,-0.00255413,0.926035,-0.00202458,-0.0366316,-1.17618,0.999984,-0.00535498,-0.00186418,0.0053693,0.999955,0.00776464,0.00182252,-0.00777453,0.999968
-0.000319532,-0.00255846,0.925448,-0.0021534,-0.0367223,-1.17957,0.999984,-0.00537035,-0.00194946,0.0053856,0.999954,0.00790672,0.00190691,-0.00791709,0.999967
-0.000309337,-0.00256278,0.924859,-0.00223866,-0.0368047,-1.18286,0.999983,-0.00538284,-0.00204208,0.00539913,0.999953,0.00805358,0.00199863,-0.00806447,0.999965
-0.000297238,-0.00256432,0.92427,-0.00230995,-0.0368664,-1.18615,0.999983,-0.00539533,-0.00213453,0.00541266,0.999952,0.00820068,0.00209018,-0.0082121,0.999964
-0.000284508,-0.00256504,0.923679,-0.00237684,-0.036922,-1.18943,0.999983,-0.0054078,-0.00222693,0.00542621,0.99995,0.00834785,0.00218168,-0.0083598,0.999963
-0.000271578,-0.00256544,0.923087,-0.00237961,-0.0369703,-1.19261,0.999983,-0.0054183,-0.00232311,0.00543786,0.999949,0.00849825,0.00227695,-0.00851073,0.999961
-0.00025687,-0.00256351,0.922493,-0.00236989,-0.0370016,-1.19579,0.999982,-0.00542878,-0.00241914,0.00544952,0.999948,0.00864884,0.00237206,-0.00866187,0.99996
-0.000244067,-0.0025643,0.921896,-0.00225383,-0.0370563,-1.19879,0.999982,-0.00543625,-0.00251913,0.00545824,0.999946,0.00880397,0.00247113,-0.00881756,0.999958
-0.000229266,-0.00256213,0.9213,-0.00212424,-0.0370894,-1.20178,0.999982,-0.00544371,-0.00261895,0.00546697,0.999945,0.00895936,0.00257003,-0.00897351,0.999956
-0.000212799,-0.00255797,0.920702,-0.00198365,-0.0371083,-1.20476,0.999981,-0.00545115,-0.00271864,0.00547573,0.999943,0.00911491,0.0026688,-0.00912963,0.999955
-0.000196032,-0.00255342,0.920103,-0.00174669,-0.0371292,-1.20759,0.999981,-0.00545671,-0.00281937,0.00548264,0.999942,0.00927386,0.0027686,-0.00928914,0.999953
-0.0001791,-0.00254887,0.919502,-0.00151008,-0.0371505,-1.21043,0.999981,-0.00546225,-0.0029201,0.00548957,0.99994,0.0094328,0.00286841,-0.00944865,0.999951
-0.00016258,-0.00254525,0.918899,-0.00114036,-0.0371948,-1.21305,0.999981,-0.00546521,-0.00302029,0.00549397,0.999939,0.009597,0.00296766,-0.00961341,0.999949
-0.000145706,-0.00254076,0.918296,-0.000770125,-0.037233,-1.21566,0.99998,-0.00546816,-0.00312047,0.00549839,0.999937,0.00976128,0.00306689,-0.00977824,0.999947
-0.00012779,-0.00253506,0.917692,-0.000394485,-0.0372627,-1.21826,0.99998,-0.0054711,-0.00322057,0.00550282,0.999936,0.00992565,0.00316606,-0.00994318,0.999946
-0.000110785,-0.00253067,0.917087,7.40361e-05,-0.0373192,-1.22069,0.99998,-0.00547263,-0.00331888,0.00550588,0.999934,0.0100939,0.00326342,-0.0101119,0.999944
-9.22287e-05,-0.00252452,0.916481,0.000551171,-0.0373632,-1.22313,0.999979,-0.00547415,-0.00341707,0.00550896,0.999932,0.0102622,0.00336067,-0.0102808,0.999942
-7.42348e-05,-0.00251983,0.915872,0.00112951,-0.0374491,-1.22536,0.999979,-0.0054741,-0.00351061,0.00551047,0.99993,0.0104369,0.00345324,-0.0104561,0.999939
-5.40713e-05,-0.0025121,0.915263,0.00172032,-0.0375135,-1.22758,0.999979,-0.00547403,-0.00360399,0.005512,0.999928,0.0106119,0.00354564,-0.0106316,0.999937
-3.44845e-05,-0.00250535,0.914654,0.00230429,-0.0375848,-1.22979,0.999978,-0.00547394,-0.00369745,0.00551354,0.999927,0.0107869,0.00363813,-0.010807,0.999935
-1.30754e-05,-0.00249647,0.914044,0.00295428,-0.0376652,-1.23187,0.999978,-0.00547327,-0.00378645,0.00551451,0.999925,0.0109668,0.00372614,-0.0109875,0.999933
8.6251e-06,-0.00248756,0.913433,0.00360328,-0.0377454,-1.23396,0.999978,-0.00547258,-0.00387545,0.00551548,0.999923,0.0111468,0.00381415,-0.011168,0.99993
2.71119e-05,-0.00248353,0.912819,0.00426451,-0.037899,-1.2359,0.999977,-0.00547169,-0.00395701,0.00551624,0.999921,0.0113345,0.00389467,-0.0113561,0.999928
4.94459e-05,-0.00247435,0.912206,0.00494927,-0.0380167,-1.23783,0.999977,-0.00547079,-0.00403827,0.005517,0.999918,0.0115227,0.0039749,-0.0115447,0.999925
7.21667e-05,-0.00246497,0.911592,0.0056336,-0.0381327,-1.23975,0.999977,-0.00546987,-0.00411952,0.00551779,0.999916,0.0117108,0.00405512,-0.0117333,0.999923
9.52938e-05,-0.0024553,0.910978,0.00631594,-0.0382715,-1.2416,0.999976,-0.00546931,-0.00419494,0.00551891,0.999914,0.011905,0.00412947,-0.0119279,0.99992
0.000119436,-0.00244464,0.910363,0.00700215,-0.0384033,-1.24344,0.999976,-0.00546874,-0.00427031,0.00552005,0.999912,0.0120993,0.00420376,-0.0121226,0.999918
0.00013971,-0.00243988,0.909745,0.00761483,-0.0386096,-1.24523,0.999976,-0.00546932,-0.00433684,0.00552231,0.999909,0.0123028,0.00426916,-0.0123264,0.999915
0.000164892,-0.00242845,0.909129,0.008258,-0.0387699,-1.247,0.999975,-0.00546989,-0.00440298,0.00552458,0.999907,0.0125069,0.00433416,-0.0125309,0.999912
0.000189046,-0.00241858,0.908512,0.00889138,-0.0389404,-1.24877,0.999975,-0.00547044,-0.00446924,0.00552686,0.999904,0.0127108,0.00439927,-0.0127352,0.999909
0.000214852,-0.00240713,0.907894,0.00948073,-0.0391179,-1.25052,0.999975,-0.00547215,-0.00452912,0.00553028,0.999901,0.0129218,0.00445796,-0.0129466,0.999906
0.000240946,-0.00239525,0.907276,0.0100694,-0.0392921,-1.25226,0.999974,-0.00547385,-0.00458901,0.00553371,0.999898,0.0131329,0.00451665,-0.013158,0.999903
0.00026383,-0.00238872,0.906654,0.0105279,-0.0395203,-1.25402,0.999974,-0.00547766,-0.00464007,0.0055392,0.999895,0.0133544,0.00456644,-0.0133798,0.9999
0.000291887,-0.00237477,0.906035,0.0110186,-0.0396984,-1.25576,0.999974,-0.00548146,-0.00469072,0.0055447,0.999892,0.0135765,0.0046158,-0.0136022,0.999897
0.000321903,-0.00235868,0.905415,0.0115201,-0.0398618,-1.2575,0.999974,-0.00548526,-0.00474123,0.00555022,0.999889,0.0137988,0.00466501,-0.0138248,0.999894
0.000350759,-0.00234427,0.904795,0.0119346,-0.0400403,-1.25924,0.999973,-0.00549062,-0.00478604,0.00555729,0.999886,0.0140285,0.00470847,-0.0140547,0.99989
0.000380383,-0.0023289,0.904174,0.0123522,-0.0402119,-1.26099,0.999973,-0.00549598,-0.00483081,0.00556437,0.999883,0.0142582,0.00475188,-0.0142847,0.999887
0.000408008,-0.00231728,0.903549,0.0126298,-0.0404054,-1.26278,0.999973,-0.00550371,-0.00486778,0.00557377,0.999879,0.0144988,0.0047874,-0.0145255,0.999883
0.00044066,-0.00229831,0.902927,0.0129387,-0.0405502,-1.26455,0.999973,-0.00551143,-0.00490435,0.00558319,0.999876,0.01474,0.0048225,-0.014767,0.999879
0.000473239,-0.00227953,0.902304,0.0132453,-0.0406961,-1.26632,0.999973,-0.00551914,-0.00494093,0.00559261,0.999872,0.0149812,0.00485761,-0.0150084,0.999876
0.000507528,-0.00225882,0.901681,0.0134809,-0.0408192,-1.2681,0.999972,-0.00552836,-0.00497253,0.00560351,0.999868,0.01523,0.00488767,-0.0152574,0.999872
0.000541695,-0.0022382,0.901057,0.0137143,-0.0409427,-1.26988,0.999972,-0.00553756,-0.00500415,0.00561442,0.999864,0.0154788,0.00491775,-0.0155064,0.999868
